Avg Cost Per Mile,Avg Customer Revenue,Carrier,Cost Per Mile,Fiscal Month,Fiscal Year,Fiscal Quarter,Lost Revenue,Parts Cost,Parts Count,Region,Type,WW Area
0.177061863,$263 ,AEROFLOT RUSSIAN AIR,$0 ,Feb,FY-2014,Q3,"$1,209 ","$16,313 ",69,LOCAL,Premium,Central and Eastern Europe
0.280106707,$735 ,AEROFLOT RUSSIAN AIR,$0 ,Feb,FY-2015,Q3,$0 ,$662 ,1,Corporate Office,Domestic,Corporate Office
0.115097856,$232 ,AEROFLOT RUSSIAN AIR,$0 ,Feb,FY-2015,Q3,$151 ,"$3,557 ",17,Corporate Office,Premium,Corporate Office
0.112471801,$175 ,AEROFLOT RUSSIAN AIR,$0 ,Feb,FY-2015,Q3,$276 ,"$1,256 ",8,LOCAL,Budget,Central and Eastern Europe
0.054177795,$142 ,AEROFLOT RUSSIAN AIR,$0 ,Feb,FY-2015,Q3,$82 ,$256 ,2,LOCAL,Domestic,Business
0.118173602,$229 ,AEROFLOT RUSSIAN AIR,$0 ,Feb,FY-2015,Q3,$131 ,"$2,471 ",12,LOCAL,Domestic,Central and Eastern Europe
0.365432099,$296 ,AEROFLOT RUSSIAN AIR,$0 ,Feb,FY-2015,Q3,$0 ,$266 ,1,LOCAL,Freight,Central and Eastern Europe
0.14201274,$296 ,AEROFLOT RUSSIAN AIR,$0 ,Feb,FY-2015,Q3,"$2,985 ","$12,520 ",47,LOCAL,Premium,Central and Eastern Europe
0.156441718,$536 ,AEROFLOT RUSSIAN AIR,$0 ,Mar,FY-2014,Q3,$60 ,$964 ,2,Corporate Office,Domestic,Corporate Office
0.096528043,$506 ,AEROFLOT RUSSIAN AIR,$0 ,Mar,FY-2014,Q3,$0 ,$455 ,1,Corporate Office,Freight,Corporate Office
0.142108645,$397 ,AEROFLOT RUSSIAN AIR,$0 ,Mar,FY-2014,Q3,"$1,067 ","$10,350 ",29,Corporate Office,Premium,Corporate Office
0.099565532,$138 ,AEROFLOT RUSSIAN AIR,$0 ,Mar,FY-2014,Q3,$0 ,$248 ,2,LOCAL,Budget,Central and Eastern Europe
0.127369491,$266 ,AEROFLOT RUSSIAN AIR,$0 ,Mar,FY-2014,Q3,$0 ,"$1,917 ",7,LOCAL,Domestic,Central and Eastern Europe
0.199805974,$330 ,AEROFLOT RUSSIAN AIR,$0 ,Mar,FY-2014,Q3,"$1,549 ","$4,449 ",14,LOCAL,Freight,Central and Eastern Europe
0.158796348,$358 ,AEROFLOT RUSSIAN AIR,$0 ,Mar,FY-2014,Q3,"$2,565 ","$19,022 ",59,LOCAL,Premium,Central and Eastern Europe
0.241703193,$129 ,AEROFLOT RUSSIAN AIR,$0 ,Mar,FY-2015,Q3,$87 ,$347 ,3,Corporate Office,Budget,Corporate Office
0.123339658,$293 ,AEROFLOT RUSSIAN AIR,$0 ,Mar,FY-2015,Q3,$56 ,$527 ,2,Corporate Office,Domestic,Corporate Office
0.214181287,$98 ,AEROFLOT RUSSIAN AIR,$0 ,Mar,FY-2015,Q3,$0 ,$264 ,3,Corporate Office,Freight,Corporate Office
0.110706382,$236 ,AEROFLOT RUSSIAN AIR,$0 ,Mar,FY-2015,Q3,$38 ,"$5,088 ",24,Corporate Office,Premium,Corporate Office
0.11661648,$142 ,AEROFLOT RUSSIAN AIR,$0 ,Mar,FY-2015,Q3,$100 ,$383 ,3,LOCAL,Budget,Central and Eastern Europe
0.15826087,$218 ,AEROFLOT RUSSIAN AIR,$0 ,Mar,FY-2015,Q3,$200 ,$983 ,5,LOCAL,Domestic,Business
0.115850921,$143 ,AEROFLOT RUSSIAN AIR,$0 ,Mar,FY-2015,Q3,$174 ,"$1,161 ",9,LOCAL,Domestic,Central and Eastern Europe
0.104307583,$293 ,AEROFLOT RUSSIAN AIR,$0 ,Mar,FY-2015,Q3,$141 ,"$1,319 ",5,LOCAL,Freight,Central and Eastern Europe
0.090909091,$37 ,AEROFLOT RUSSIAN AIR,$0 ,Mar,FY-2015,Q3,$0 ,$33 ,1,LOCAL,Premium,Business
0.117229443,$201 ,AEROFLOT RUSSIAN AIR,$0 ,Mar,FY-2015,Q3,"$1,218 ","$11,948 ",66,LOCAL,Premium,Central and Eastern Europe
0.162650602,$486 ,AEROFLOT RUSSIAN AIR,$0 ,Apr,FY-2014,Q4,$0 ,$437 ,1,Corporate Office,Budget,Corporate Office
0.373540856,$192 ,AEROFLOT RUSSIAN AIR,$0 ,Apr,FY-2014,Q4,$0 ,$173 ,1,Corporate Office,Domestic,Corporate Office
0.151733841,$382 ,AEROFLOT RUSSIAN AIR,$0 ,Apr,FY-2014,Q4,$0 ,"$8,250 ",23,Corporate Office,Premium,Corporate Office
0.39471243,$851 ,AEROFLOT RUSSIAN AIR,$0 ,Apr,FY-2014,Q4,$0 ,$766 ,1,LOCAL,Domestic,Business
0.141669938,$433 ,AEROFLOT RUSSIAN AIR,$0 ,Apr,FY-2014,Q4,$0 ,"$1,949 ",5,LOCAL,Domestic,Central and Eastern Europe
0.111079532,$391 ,AEROFLOT RUSSIAN AIR,$0 ,Apr,FY-2014,Q4,$0 ,"$2,111 ",6,LOCAL,Freight,Central and Eastern Europe
0.15880034,$298 ,AEROFLOT RUSSIAN AIR,$0 ,Apr,FY-2014,Q4,"$1,347 ","$13,124 ",48,LOCAL,Premium,Central and Eastern Europe
0.184068189,$481 ,AEROFLOT RUSSIAN AIR,$0 ,May,FY-2014,Q4,"$1,193 ","$14,732 ",34,Corporate Office,Premium,Corporate Office
0.178571429,$320 ,AEROFLOT RUSSIAN AIR,$0 ,May,FY-2014,Q4,$0 ,$288 ,1,LOCAL,Budget,Central and Eastern Europe
0.20781893,$303 ,AEROFLOT RUSSIAN AIR,$0 ,May,FY-2014,Q4,$0 ,$273 ,1,LOCAL,Domestic,Central and Eastern Europe
0.321285141,$432 ,AEROFLOT RUSSIAN AIR,$0 ,May,FY-2014,Q4,$101 ,"$1,944 ",5,LOCAL,Freight,Central and Eastern Europe
0.217878142,$526 ,AEROFLOT RUSSIAN AIR,$0 ,May,FY-2014,Q4,"$1,656 ","$19,877 ",40,LOCAL,Premium,Central and Eastern Europe
0.292633703,$580 ,AEROFLOT RUSSIAN AIR,$0 ,Jun,FY-2014,Q4,$0 ,"$1,044 ",2,Corporate Office,Domestic,Corporate Office
0.148004435,$534 ,AEROFLOT RUSSIAN AIR,$0 ,Jun,FY-2014,Q4,$0 ,$481 ,1,Corporate Office,Freight,Corporate Office
0.211506402,$373 ,AEROFLOT RUSSIAN AIR,$0 ,Jun,FY-2014,Q4,$59 ,"$5,367 ",16,Corporate Office,Premium,Corporate Office
0.345099142,$409 ,AEROFLOT RUSSIAN AIR,$0 ,Jun,FY-2014,Q4,$0 ,"$2,209 ",6,LOCAL,Domestic,Central and Eastern Europe
0.216449387,"$1,129 ",AEROFLOT RUSSIAN AIR,$0 ,Jun,FY-2014,Q4,$0 ,"$1,016 ",1,LOCAL,Freight,Business
0.301220462,$290 ,AEROFLOT RUSSIAN AIR,$0 ,Jun,FY-2014,Q4,$0 ,"$1,044 ",4,LOCAL,Freight,Central and Eastern Europe
0.283284494,$735 ,AEROFLOT RUSSIAN AIR,$0 ,Jun,FY-2014,Q4,"$5,318 ","$28,451 ",43,LOCAL,Premium,Central and Eastern Europe
0.417624521,$436 ,AEROLINEAS ARGENTINAS,$0 ,Jul,FY-2015,Q1,$0 ,$392 ,1,Corporate Office,Domestic,Corporate Office
0.416666667,$435 ,AEROLINEAS ARGENTINAS,$0 ,Jul,FY-2015,Q1,$0 ,$392 ,1,Corporate Office,Freight,Corporate Office
1.428571429,$360 ,AEROLINEAS ARGENTINAS,$1 ,Jul,FY-2015,Q1,$0 ,$324 ,1,Latam,Domestic,Latin America
0.421052632,$384 ,AEROLINEAS ARGENTINAS,$0 ,Jul,FY-2015,Q1,$0 ,$691 ,2,Latam,Premium,Latin America
0.325418994,$466 ,AEROLINEAS ARGENTINAS,$0 ,Jul,FY-2015,Q1,$0 ,$419 ,1,LOCAL,Domestic,Business
0.218337656,$387 ,AEROLINEAS ARGENTINAS,$0 ,Jul,FY-2015,Q1,$0 ,"$1,742 ",5,LOCAL,Freight,Business
0.488593156,$514 ,AEROLINEAS ARGENTINAS,$0 ,Jul,FY-2015,Q1,$0 ,$463 ,1,LOCAL,Premium,Business
0.075123153,$61 ,AEROLINEAS ARGENTINAS,$0 ,Aug,FY-2015,Q1,$0 ,$55 ,1,Corporate Office,Budget,Corporate Office
0.342424242,$170 ,AEROLINEAS ARGENTINAS,$0 ,Aug,FY-2015,Q1,$0 ,$305 ,2,Corporate Office,Domestic,Corporate Office
0.204402516,$228 ,AEROLINEAS ARGENTINAS,$0 ,Aug,FY-2015,Q1,$0 ,$410 ,2,Corporate Office,Premium,Corporate Office
0.387254902,$632 ,AEROLINEAS ARGENTINAS,$0 ,Aug,FY-2015,Q1,$0 ,"$1,138 ",2,Latam,Domestic,Latin America
0.417624521,$436 ,AEROLINEAS ARGENTINAS,$0 ,Aug,FY-2015,Q1,$0 ,$392 ,1,Latam,Premium,Latin America
0.174315731,$420 ,AEROLINEAS ARGENTINAS,$0 ,Aug,FY-2015,Q1,$0 ,"$1,135 ",3,LOCAL,Freight,Business
0.437782805,$581 ,AEROLINEAS ARGENTINAS,$0 ,Aug,FY-2015,Q1,$0 ,"$1,045 ",2,LOCAL,Premium,Business
0.272277228,$385 ,AEROLINEAS ARGENTINAS,$0 ,Sep,FY-2015,Q1,($2),$693 ,2,Corporate Office,Premium,Corporate Office
0.197318008,$412 ,AEROLINEAS ARGENTINAS,$0 ,Sep,FY-2015,Q1,$0 ,$371 ,1,Latam,Domestic,Latin America
0.33141542,$494 ,AEROLINEAS ARGENTINAS,$0 ,Sep,FY-2015,Q1,$0 ,"$3,110 ",7,Latam,Premium,Latin America
0.165540541,$466 ,AEROLINEAS ARGENTINAS,$0 ,Sep,FY-2015,Q1,$0 ,$838 ,2,LOCAL,Domestic,Business
0.232330827,$361 ,AEROLINEAS ARGENTINAS,$0 ,Sep,FY-2015,Q1,$0 ,"$1,947 ",6,LOCAL,Freight,Business
0.036953243,$49 ,AEROLINEAS ARGENTINAS,$0 ,Sep,FY-2015,Q1,$0 ,$88 ,2,LOCAL,Premium,Business
0.2304038,$388 ,AEROLINEAS ARGENTINAS,$0 ,Oct,FY-2015,Q2,$0 ,$349 ,1,Corporate Office,Freight,Corporate Office
0.28854314,$408 ,AEROLINEAS ARGENTINAS,$0 ,Oct,FY-2015,Q2,$2 ,$367 ,1,Corporate Office,Premium,Corporate Office
2.888888889,$364 ,AEROLINEAS ARGENTINAS,$3 ,Oct,FY-2015,Q2,$0 ,$328 ,1,Latam,Domestic,Latin America
0.296313471,$426 ,AEROLINEAS ARGENTINAS,$0 ,Oct,FY-2015,Q2,$0 ,"$1,150 ",3,Latam,Premium,Latin America
0.282752327,$408 ,AEROLINEAS ARGENTINAS,$0 ,Oct,FY-2015,Q2,$0 ,"$6,971 ",19,LOCAL,Freight,Business
0.209618574,$316 ,AEROLINEAS ARGENTINAS,$0 ,Oct,FY-2015,Q2,$0 ,"$1,138 ",4,LOCAL,Premium,Business
0.283592645,$401 ,AEROLINEAS ARGENTINAS,$0 ,Nov,FY-2014,Q2,$0 ,$361 ,1,Latam,Domestic,Latin America
0.297318612,$377 ,AEROLINEAS ARGENTINAS,$0 ,Nov,FY-2015,Q2,$0 ,$339 ,1,Corporate Office,Premium,Corporate Office
0.484615385,$284 ,AEROLINEAS ARGENTINAS,$0 ,Nov,FY-2015,Q2,$1 ,$510 ,2,Latam,Premium,Latin America
0.244565217,$473 ,AEROLINEAS ARGENTINAS,$0 ,Nov,FY-2015,Q2,$25 ,$851 ,2,LOCAL,Domestic,Business
0.254470199,$384 ,AEROLINEAS ARGENTINAS,$0 ,Nov,FY-2015,Q2,$0 ,"$1,383 ",4,LOCAL,Freight,Business
0.358455455,$308 ,AEROLINEAS ARGENTINAS,$0 ,Nov,FY-2015,Q2,$0 ,"$1,387 ",5,LOCAL,Premium,Business
0.361386139,$511 ,AEROLINEAS ARGENTINAS,$0 ,Dec,FY-2014,Q2,$0 ,$460 ,1,Latam,Domestic,Latin America
0.258004926,$210 ,AEROLINEAS ARGENTINAS,$0 ,Dec,FY-2014,Q2,$0 ,$377 ,2,Latam,Premium,Latin America
0.358851675,$450 ,AEROLINEAS ARGENTINAS,$0 ,Dec,FY-2015,Q2,$0 ,$405 ,1,Corporate Office,Freight,Corporate Office
1.48015873,$373 ,AEROLINEAS ARGENTINAS,$1 ,Dec,FY-2015,Q2,$0 ,$336 ,1,Latam,Freight,Latin America
0.379267536,$611 ,AEROLINEAS ARGENTINAS,$0 ,Dec,FY-2015,Q2,$0 ,$550 ,1,Latam,Premium,Latin America
0.3842234,$377 ,AEROLINEAS ARGENTINAS,$0 ,Dec,FY-2015,Q2,$0 ,"$1,697 ",5,LOCAL,Freight,Business
0.457243461,$455 ,AEROLINEAS ARGENTINAS,$0 ,Dec,FY-2015,Q2,$0 ,$818 ,2,LOCAL,Premium,Business
0.415708812,$434 ,AEROLINEAS ARGENTINAS,$0 ,Jan,FY-2014,Q3,$0 ,$391 ,1,Corporate Office,Domestic,Corporate Office
0.415708812,$434 ,AEROLINEAS ARGENTINAS,$0 ,Jan,FY-2014,Q3,$0 ,$391 ,1,Corporate Office,Premium,Corporate Office
0.28371768,$609 ,AEROLINEAS ARGENTINAS,$0 ,Jan,FY-2014,Q3,$0 ,"$1,096 ",2,Latam,Domestic,Latin America
0.239379937,$402 ,AEROLINEAS ARGENTINAS,$0 ,Jan,FY-2014,Q3,$0 ,"$1,445 ",4,Latam,Premium,Latin America
0.256299496,$712 ,AEROLINEAS ARGENTINAS,$0 ,Jan,FY-2014,Q3,$0 ,$641 ,1,LOCAL,Freight,Business
0.323297491,$902 ,AEROLINEAS ARGENTINAS,$0 ,Jan,FY-2014,Q3,$0 ,$812 ,1,United States,Premium,United States
0.285304659,$796 ,AEROLINEAS ARGENTINAS,$0 ,Jan,FY-2015,Q3,$99 ,"$2,149 ",3,Corporate Office,Domestic,Corporate Office
0.441220238,$198 ,AEROLINEAS ARGENTINAS,$0 ,Jan,FY-2015,Q3,$0 ,$534 ,3,Corporate Office,Premium,Corporate Office
0.302867384,$845 ,AEROLINEAS ARGENTINAS,$0 ,Jan,FY-2015,Q3,$0 ,$761 ,1,Latam,Domestic,Latin America
0.364560115,$556 ,AEROLINEAS ARGENTINAS,$0 ,Jan,FY-2015,Q3,$0 ,"$5,005 ",10,Latam,Premium,Latin America
0.732673267,$518 ,AEROLINEAS ARGENTINAS,$1 ,Feb,FY-2014,Q3,$0 ,$466 ,1,Corporate Office,Domestic,Corporate Office
0.245073892,$199 ,AEROLINEAS ARGENTINAS,$0 ,Feb,FY-2014,Q3,$0 ,$179 ,1,Corporate Office,Freight,Corporate Office
0.283251232,$230 ,AEROLINEAS ARGENTINAS,$0 ,Feb,FY-2014,Q3,$0 ,$207 ,1,Corporate Office,Premium,Corporate Office
0.565770863,$400 ,AEROLINEAS ARGENTINAS,$1 ,Feb,FY-2014,Q3,$0 ,$360 ,1,Latam,Domestic,Latin America
0.254760341,$333 ,AEROLINEAS ARGENTINAS,$0 ,Feb,FY-2014,Q3,$0 ,"$2,095 ",7,Latam,Premium,Latin America
0.231182796,$645 ,AEROLINEAS ARGENTINAS,$0 ,Feb,FY-2014,Q3,$0 ,"$1,161 ",2,United States,Premium,United States
0.362012177,$518 ,AEROLINEAS ARGENTINAS,$0 ,Feb,FY-2015,Q3,$0 ,"$3,264 ",7,Corporate Office,Premium,Corporate Office
0.377203772,$409 ,AEROLINEAS ARGENTINAS,$0 ,Feb,FY-2015,Q3,$0 ,"$3,312 ",9,Latam,Premium,Latin America
0.3722042,$545 ,AEROLINEAS ARGENTINAS,$0 ,Mar,FY-2014,Q3,$0 ,"$1,962 ",4,Corporate Office,Premium,Corporate Office
0.234127695,$302 ,AEROLINEAS ARGENTINAS,$0 ,Mar,FY-2014,Q3,$2 ,"$3,528 ",13,Latam,Premium,Latin America
0.248735932,$508 ,AEROLINEAS ARGENTINAS,$0 ,Mar,FY-2014,Q3,$0 ,"$2,745 ",6,LOCAL,Freight,Business
0.215722496,$175 ,AEROLINEAS ARGENTINAS,$0 ,Mar,FY-2014,Q3,$0 ,$946 ,6,LOCAL,Premium,Business
0.203584229,$568 ,AEROLINEAS ARGENTINAS,$0 ,Mar,FY-2014,Q3,$0 ,$511 ,1,United States,Premium,United States
0.322983792,$414 ,AEROLINEAS ARGENTINAS,$0 ,Mar,FY-2015,Q3,$3 ,"$1,489 ",4,Corporate Office,Premium,Corporate Office
0.204699612,$634 ,AEROLINEAS ARGENTINAS,$0 ,Mar,FY-2015,Q3,$100 ,"$2,282 ",4,Latam,Domestic,Latin America
0.467165899,$406 ,AEROLINEAS ARGENTINAS,$0 ,Mar,FY-2015,Q3,$0 ,"$2,920 ",8,Latam,Premium,Latin America
0.291879699,$388 ,AEROLINEAS ARGENTINAS,$0 ,Mar,FY-2015,Q3,$0 ,"$1,747 ",5,LOCAL,Premium,Business
0.732673267,$518 ,AEROLINEAS ARGENTINAS,$1 ,Apr,FY-2014,Q4,$0 ,$466 ,1,Latam,Domestic,Latin America
0.357837529,$417 ,AEROLINEAS ARGENTINAS,$0 ,Apr,FY-2014,Q4,$2 ,"$2,252 ",6,Latam,Premium,Latin America
0.320490368,$183 ,AEROLINEAS ARGENTINAS,$0 ,Apr,FY-2014,Q4,$0 ,$165 ,1,LOCAL,Freight,Business
0.200876552,$275 ,AEROLINEAS ARGENTINAS,$0 ,May,FY-2014,Q4,$0 ,$990 ,4,Corporate Office,Premium,Corporate Office
0.193315266,$214 ,AEROLINEAS ARGENTINAS,$0 ,May,FY-2014,Q4,$0 ,$385 ,2,Latam,Premium,Latin America
0.228429986,$323 ,AEROLINEAS ARGENTINAS,$0 ,May,FY-2014,Q4,$0 ,$291 ,1,LOCAL,Freight,Business
0.446191052,$369 ,AEROLINEAS ARGENTINAS,$0 ,Jun,FY-2014,Q4,$0 ,$664 ,2,Corporate Office,Domestic,Corporate Office
0.601321586,$410 ,AEROLINEAS ARGENTINAS,$1 ,Jun,FY-2014,Q4,$0 ,$737 ,2,Latam,Premium,Latin America
0.421499293,$596 ,AEROLINEAS ARGENTINAS,$0 ,Jun,FY-2014,Q4,$0 ,$536 ,1,LOCAL,Freight,Business
0.332271762,$313 ,AEROLINEAS ARGENTINAS,$0 ,Jun,FY-2014,Q4,$0 ,$282 ,1,LOCAL,Premium,Business
0.875,$539 ,AEROMAR AIRLINES,$1 ,Oct,FY-2015,Q2,$141 ,$485 ,1,Corporate Office,Premium,Corporate Office
0.417207792,$257 ,AEROMAR AIRLINES,$0 ,Feb,FY-2014,Q3,$0 ,$231 ,1,Corporate Office,Premium,Corporate Office
0.970779221,$598 ,AEROMAR AIRLINES,$1 ,Apr,FY-2014,Q4,$124 ,$538 ,1,Latam,Premium,Latin America
0.948051948,$584 ,AEROMAR AIRLINES,$1 ,Jun,FY-2014,Q4,$98 ,$526 ,1,Latam,Premium,Latin America
0.507014028,$506 ,AEROMEXICO,$1 ,Jul,FY-2015,Q1,$82 ,$455 ,1,Corporate Office,Premium,Corporate Office
0.300218341,$275 ,AEROMEXICO,$0 ,Jul,FY-2015,Q1,$0 ,$248 ,1,LOCAL,Domestic,Business
3.450980392,"$1,056 ",AEROMEXICO,$3 ,Aug,FY-2015,Q1,$570 ,"$1,901 ",2,Corporate Office,Premium,Corporate Office
0.41249165,$412 ,AEROMEXICO,$0 ,Aug,FY-2015,Q1,$38 ,"$1,112 ",3,Latam,Domestic,Latin America
0.405811623,$405 ,AEROMEXICO,$0 ,Aug,FY-2015,Q1,$0 ,$365 ,1,Latam,Freight,Latin America
0.410487642,$410 ,AEROMEXICO,$0 ,Aug,FY-2015,Q1,$19 ,"$1,106 ",3,Latam,Premium,Latin America
0.093886463,$43 ,AEROMEXICO,$0 ,Aug,FY-2015,Q1,$0 ,$39 ,1,LOCAL,Domestic,Business
0.102620087,$47 ,AEROMEXICO,$0 ,Sep,FY-2015,Q1,$0 ,$42 ,1,LOCAL,Domestic,Business
0.401469606,$401 ,AEROMEXICO,$0 ,Oct,FY-2015,Q2,$45 ,"$1,082 ",3,Latam,Domestic,Latin America
0.398296593,$398 ,AEROMEXICO,$0 ,Oct,FY-2015,Q2,$4 ,$716 ,2,Latam,Premium,Latin America
0.194011229,$156 ,AEROMEXICO,$0 ,Oct,FY-2015,Q2,$0 ,$560 ,4,LOCAL,Domestic,Business
0.401803607,$401 ,AEROMEXICO,$0 ,Nov,FY-2015,Q2,$28 ,"$1,083 ",3,Latam,Premium,Latin America
0.445891784,$445 ,AEROMEXICO,$0 ,Dec,FY-2015,Q2,$37 ,$401 ,1,Latam,Domestic,Latin America
0.254008016,$254 ,AEROMEXICO,$0 ,Dec,FY-2015,Q2,$48 ,$456 ,2,Latam,Premium,Latin America
0.270742358,$248 ,AEROMEXICO,$0 ,Dec,FY-2015,Q2,$58 ,$223 ,1,LOCAL,Domestic,Business
0.374248497,$374 ,AEROMEXICO,$0 ,Jan,FY-2015,Q3,$29 ,$672 ,2,Latam,Domestic,Latin America
0.334327087,$393 ,AEROMEXICO,$0 ,Jan,FY-2015,Q3,$365 ,$707 ,2,Latam,Premium,Latin America
0.34125099,$431 ,AEROMEXICO,$0 ,Jan,FY-2015,Q3,$106 ,$388 ,1,LOCAL,Freight,Business
0.393286573,$393 ,AEROMEXICO,$0 ,Feb,FY-2015,Q3,$112 ,$707 ,2,Latam,Domestic,Latin America
0.108216433,$54 ,AEROMEXICO,$0 ,Feb,FY-2015,Q3,$0 ,$49 ,1,LOCAL,Freight,Business
0.355711423,$355 ,AEROMEXICO,$0 ,Mar,FY-2014,Q3,$118 ,$320 ,1,Latam,Freight,Latin America
0.445891784,$445 ,AEROMEXICO,$0 ,Mar,FY-2015,Q3,$176 ,$401 ,1,Latam,Domestic,Latin America
0.358669834,$453 ,AEROMEXICO,$0 ,Mar,FY-2015,Q3,$104 ,$408 ,1,Latam,Premium,Latin America
0.218816068,$207 ,AEROMEXICO,$0 ,Mar,FY-2015,Q3,$0 ,$186 ,1,LOCAL,Domestic,Business
0.379598662,$227 ,AEROPOSTAL ALAS DE VENEZULA,$0 ,Nov,FY-2015,Q2,$0 ,$204 ,1,LOCAL,Freight,Business
0.676470588,$253 ,AEROPOSTAL ALAS DE VENEZULA,$1 ,Jan,FY-2014,Q3,$0 ,$228 ,1,LOCAL,Freight,Business
0.459893048,$172 ,AEROPOSTAL ALAS DE VENEZULA,$0 ,May,FY-2014,Q4,$0 ,$155 ,1,LOCAL,Freight,Business
0.473262032,$177 ,AEROSERVICIOS CARABOBO CA,$0 ,Jul,FY-2015,Q1,$0 ,$159 ,1,LOCAL,Freight,Business
0.385499558,$145 ,AEROSERVICIOS CARABOBO CA,$0 ,Sep,FY-2015,Q1,$0 ,$392 ,3,LOCAL,Freight,Business
0.489304813,$183 ,AEROSERVICIOS CARABOBO CA,$0 ,Feb,FY-2014,Q3,$0 ,$329 ,2,Latam,Premium,Latin America
0.354761905,$149 ,AEROSERVICIOS CARABOBO CA,$0 ,Feb,FY-2014,Q3,$0 ,$134 ,1,LOCAL,Premium,Business
0.341287057,$157 ,AEROSERVICIOS CARABOBO CA,$0 ,Mar,FY-2014,Q3,$0 ,$425 ,3,Latam,Premium,Latin America
0.268867925,$114 ,AEROSERVICIOS CARABOBO CA,$0 ,Apr,FY-2014,Q4,$0 ,$205 ,2,Latam,Premium,Latin America
0.432,$108 ,AEROSERVICIOS CARABOBO CA,$0 ,Apr,FY-2014,Q4,$0 ,$97 ,1,LOCAL,Freight,Business
0.385861561,$157 ,AEROSERVICIOS CARABOBO CA,$0 ,May,FY-2014,Q4,$0 ,$707 ,5,Latam,Premium,Latin America
0.384146341,$189 ,AEROSERVICIOS CARABOBO CA,$0 ,May,FY-2014,Q4,$0 ,$510 ,3,LOCAL,Freight,Business
0.406417112,$76 ,AEROSERVICIOS CARABOBO CA,$0 ,May,FY-2014,Q4,$0 ,$68 ,1,LOCAL,Premium,Business
0.56870229,$149 ,AEROSERVICIOS CARABOBO CA,$1 ,Jun,FY-2014,Q4,$0 ,$134 ,1,Latam,Premium,Latin America
0.683206107,$179 ,AEROSERVICIOS CARABOBO CA,$1 ,Jun,FY-2014,Q4,$0 ,$161 ,1,LOCAL,Freight,Business
0.262608696,$453 ,AIGLE AZUR,$0 ,Jul,FY-2015,Q1,$49 ,$408 ,1,Corporate Office,Premium,Corporate Office
0.154933815,$258 ,AIGLE AZUR,$0 ,Feb,FY-2014,Q3,$0 ,$464 ,2,France,Premium,France
0.116591928,$364 ,AIGLE AZUR,$0 ,Apr,FY-2014,Q4,$0 ,$328 ,1,Corporate Office,Budget,Corporate Office
0.262936221,$437 ,AIGLE AZUR,$0 ,Apr,FY-2014,Q4,$0 ,$787 ,2,France,Premium,France
0.302045728,$502 ,AIR ALGERIE,$0 ,Apr,FY-2014,Q4,$6 ,$452 ,1,France,Premium,France
0.281973817,$280 ,AIR ALPS AVIATION,$0 ,Nov,FY-2015,Q2,$0 ,$252 ,1,Greater China,Premium,East Asia
0.172932331,$69 ,AIR ALPS AVIATION,$0 ,Jan,FY-2015,Q3,$0 ,$62 ,1,Greater China,Premium,East Asia
0.398104265,$168 ,AIR ALPS AVIATION,$0 ,Feb,FY-2015,Q3,$0 ,$151 ,1,Corporate Office,Budget,Corporate Office
0.183308495,$123 ,AIR ALPS AVIATION,$0 ,Feb,FY-2015,Q3,$0 ,$111 ,1,Corporate Office,Premium,Corporate Office
0.198108747,$140 ,AIR ALPS AVIATION,$0 ,Mar,FY-2014,Q3,$0 ,$377 ,3,Corporate Office,Premium,Corporate Office
0.294871795,$253 ,AIR ALPS AVIATION,$0 ,May,FY-2014,Q4,$0 ,$228 ,1,Corporate Office,Premium,Corporate Office
0.138694639,$119 ,AIR ALPS AVIATION,$0 ,Jun,FY-2014,Q4,$0 ,$107 ,1,Corporate Office,Premium,Corporate Office
0.180722892,$105 ,AIR ALPS AVIATION,$0 ,Jun,FY-2014,Q4,$0 ,$95 ,1,Greater China,Premium,East Asia
0.200913242,$88 ,AIR ARMENIA,$0 ,Jan,FY-2014,Q3,$0 ,$79 ,1,LOCAL,Premium,Central and Eastern Europe
0.317894737,$906 ,AIR ASTANA,$0 ,Jul,FY-2015,Q1,$226 ,$815 ,1,LOCAL,Premium,Central and Eastern Europe
0.229851615,$395 ,AIR ASTANA,$0 ,Sep,FY-2015,Q1,$0 ,$711 ,2,Corporate Office,Premium,Corporate Office
0.203859649,$581 ,AIR ASTANA,$0 ,Sep,FY-2015,Q1,$142 ,$523 ,1,LOCAL,Freight,Business
0.228070175,$325 ,AIR ASTANA,$0 ,Oct,FY-2015,Q2,$0 ,$293 ,1,LOCAL,Domestic,Central and Eastern Europe
0.28852459,$176 ,AIR ASTANA,$0 ,Oct,FY-2015,Q2,$0 ,$317 ,2,LOCAL,Premium,Central and Eastern Europe
0.240350877,$685 ,AIR ASTANA,$0 ,Jan,FY-2014,Q3,$315 ,"$1,233 ",2,LOCAL,Premium,Central and Eastern Europe
0.139103555,$270 ,AIR ASTANA,$0 ,Jan,FY-2015,Q3,$0 ,$243 ,1,LOCAL,Domestic,Central and Eastern Europe
0.283606557,$173 ,AIR ASTANA,$0 ,Jan,FY-2015,Q3,$0 ,$156 ,1,LOCAL,Premium,Central and Eastern Europe
0.291803279,$178 ,AIR ASTANA,$0 ,Feb,FY-2014,Q3,$0 ,$160 ,1,Corporate Office,Domestic,Corporate Office
0.313573721,"$1,661 ",AIR ASTANA,$0 ,Feb,FY-2014,Q3,"$1,799 ","$2,990 ",2,LOCAL,Premium,Central and Eastern Europe
